Hash,Message,Hashes of Parents,Is a merge commit?,List of modified files
b6e5b0f34a3f3b151beff1116dd0471d48f999d5,"Merge pull request #2036 from LinZezh1/fix_animation

Remove duplicate items","['6d23df0497f16d442fcc5044d5664697c4c07b3e', 'c65b7242e43df4720cf803ef5ab5b127b9b72766']",True,[]
9eda000a9778c733ba37497f032931a4a3e21b1d,"Merge pull request #1816 from TurkeyBilly/patch-8

fix label squeezed bug","['df9acfb4d5eedeeb061ec0c16e52243b2a9da751', 'bcf610d1ad9a3e71379745451d43451d6a11f6f9']",True,[]
3e7244b90bd0d8ecee51d457f41678d8c40544f8,Fix bad argument,['95fca885c920e469ca718e72d383f8790e3a6dca'],False,['debug.py']
1f8ad5be167081293b394bd89b0e71442a2a6eda,Fix pfp for null curves,['217eb6b486cf0d1c8f6e0d9d6fb06593165bab3c'],False,['vectorized_mobject.py']
f69b189f2c84a6f53a65a6a7549ea737515ce9f1,"Merge pull request #2171 from 3b1b/fix-vert-index-issue

Remove use of gl_VertexID","['9eda000a9778c733ba37497f032931a4a3e21b1d', '641c03a95b2349c6f91c091e3ad3769fad49cb5c']",True,[]
154a473a128b001c641649c3f9f0cd769d53cbf2,"Get rid of globals update locals hack

It seems this issues is no longer there in the case of list constructors(?). Although it still exists for functions defined within a cell, that can be circumvented with more explicit function arguments.",['29cb6f76fe89be8ede82b3c82ebf0e93c025b3ef'],False,['scene.py']
99493fc4f783d41988af38ad9d5f0215cfbe174a,"Fix issue with Difference

https://github.com/3b1b/manim/issues/2174",['154a473a128b001c641649c3f9f0cd769d53cbf2'],False,['boolean_ops.py']
cce4ffbb60c2722e99fb32a2fb79497ad8f9b149,"Merge pull request #2177 from 3b1b/video-work

Fix issue with Difference","['81b17dd63e6bf055b67b187d302cc1518b6a407e', '99493fc4f783d41988af38ad9d5f0215cfbe174a']",True,[]
d499544366570b67a070dcfcb303f31ce4483712,"Merge pull request #2180 from fofoni/fix-ipython-scope

Fix `NameError` when a pasted function attempts to access a variable in its outer scope","['d4080b8978e94477b590c5e8f82d223b1d2395f0', '2dd0256af623cbe00bb59a5e6f2ff634193e9582']",True,[]
04295ec177ed13ce6bdcea20f02f79fc4ce65c24,Minor Bug fixed: window's bg color now changing.,['1a65498f977aab7ed505fa7bb660399fa64c19af'],False,['camera.py']
199395b6e35ca0a0c80c07abd31e0a1461c845de,"Fix negative winding issue

https://github.com/3b1b/manim/issues/2146",['837bb14c03cd30b58ed65c0ae33eb20e1987f8d8'],False,['shader_wrapper.py']
e1816c2ac53ea99047d47ac889c4d176d025c032,"Merge pull request #2230 from 3b1b/video-work

Misc. bug fixes","['eca370f5cef0528e0e28d348730ec88549e0633b', '199395b6e35ca0a0c80c07abd31e0a1461c845de']",True,[]
0b65e4c7b6c6aaea20c21762d2f11469c2e7b6ab,"Merge pull request #2220 from Varniex/master

Minor Bug fixed: window's bg color now changing.","['371fca147be663a8f950de2893a25e608efd6a67', '04295ec177ed13ce6bdcea20f02f79fc4ce65c24']",True,[]
e5cf0558d87943103541c12d792fbaa0114030d1,fix 3D bad overlapping,['1139b545f9e766e7282f8cf64e68e225a4f25eb1'],False,"['camera.py', 'mobject.py']"
1738876f4395e735908b11ef464fee703e207301,fix bad 3D overlapping using z_index,['1139b545f9e766e7282f8cf64e68e225a4f25eb1'],False,['scene.py']
003c4d86262565bb21001f74f67e6788cae62df4,"Merge pull request #2231 from MathItYT/master

Fix bad 3D overlapping","['1139b545f9e766e7282f8cf64e68e225a4f25eb1', '693a859cafa8e752c4e9efed5fab330cc572610c']",True,[]
1248abd922ece277bc4598fe8767deda78598151,"Merge pull request #2233 from mitkonikov/modifier-keys-fix

Properly check modifier keys.","['314ca89a45a2d2cfa5d9503a285d6456b9edc9d6', 'dc731f8bf28894ba2a327a19077b0622dabfe468']",True,[]
ed2f9f3305fd73dd5eb8bf7a4691fc735e2342b4,Fix import of pyplot,['1d0deb8a335490697ed013093aaee21296851319'],False,['color.py']
1fa17030a2d668fd2a6ad0fc1b3901ff447c7cb1,"Add `reload()` command for interactive scene reloading (#2240)

* Init reload command (lots of things not working yet)

* Add back in class line (accidentally deleted)

* Add back in key modifiers (accidentally deleted)

* Unpack tuple from changed `get_module`

* Init MainRunManager & respawn IPython shell

* Init cleanup of scenes from manager

* Restore string quotes

* Still take `self.preview` into account

* Remove left-over code from module experimentation

* Remove double window activation

* Reset scenes array in RunManager

* Move self.args None check up

* Use first available window

* Don't use constructor for RunManager

* Use self. syntax

* Init moderngl context manually

* Add some comments for failed attempts to reset scene

* Reuse existing shell (this fixed the bug 🎉)

* Remove unused code

* Remove unnecessary intermediate ReloadSceneException

* Allow users to finally exit

* Rename main_run_manager to reload_manager

* Add docstrings to `ReloadManager`

* Improve reset management in window

* Clarify why we use magic exit_raise command

* Add comment about window reuse

* Improve docstrings in ReloadManager & handle case of 0 scenes

* Set scene and title earlier

* Run linter suggestions",['530cb4f10465aa1b872f1ec2ba59f40195c419b7'],False,"['__main__.py', 'reload_manager.py', 'scene.py', 'window.py']"
5d3f7308240042c28ac9e7ee9f99cd1a02d792ec,"Cleaning up some imports + Minor Bug fixed in VectorField (#2253)

* cleaning up imports

* sample_points -> sample_coords",['8239f1bf3510cd327c58d470b3808b5f4ce33720'],False,"['animation.py', 'composition.py', 'creation.py', 'fading.py', 'growing.py', 'indication.py', 'camera_frame.py', 'frame.py', 'geometry.py', 'matrix.py', 'numbers.py', 'brace.py', 'drawings.py', 'svg_mobject.py', 'tex_mobject.py', 'vector_field.py', 'interactive_scene.py', 'shader_wrapper.py', 'typing.py', 'shaders.py', 'window.py']"
6196daa5ec49546a8d973b6866991586f98d0d56,"Reload user-defined modules during `reload()` (#2257)

* Experiment a lot with module loading

* Extract methods out of experimental mess

* Fix get module return type

* Only reload() modules during reload() command

* Remove unnecessary default parameter

* Add docstrings and logging statements

* Delete unwanted printout

* Improve logging messages

* Extract methods to a new class ModuleLoader

* Remove unused builtins import

* exec_module in any case at the end

* Clarify docstrings & move get_module method up in file

* Add more additionally excluded modules as array

* Distinguish between user-defined modules and external libraries like numpy

* Improved tracked_import docstring

* Remove _insert_embed suffix before logging

* Fix args.is_reload not defined error

* Refine logic to determine whether module is user-defined or not

* Fix list vs. set type annotations

* Improve docstrings & change order of early return

* Fix spelling mistake of ""Reloading""

* Try out custom deep reload

* Make deep reload more robust

* Also reload modules imported as classes

* Move early return up to greatly improve performance

* Clean up comments

* Make methods of Module Loader ""private""

* Add backticks around function in docstring

---------

Co-authored-by: Grant Sanderson <grant@3blue1brown.com>",['94f6f0aa963a9aa61126789101f4e15321fd3097'],False,"['config.py', 'module_loader.py', 'reload_manager.py', 'scene.py']"
df1e067480df9c4302ed0602fe36948ee563a785,"Fix 3D overlap when animating by checking Mobject family members recursively instead of `self.mobjects` (#2254)

* Add Animation.setup_scene method to make Animation more customizable

* Remove Animation.setup_scene method and let scene check all mobject family members",['6196daa5ec49546a8d973b6866991586f98d0d56'],False,['scene.py']
0692afdfec648ee6889bdadc6beeb4cff10d7fa3,Bug fix,['14c6fdc1d9941044d7bc100f1b4fd1d581e2011a'],False,['extract_scene.py']
c51a84a6eedb296f0ba0462e280fb558729a70e3,Fixing a Cairo Bug (Windows OS),['1a14a6bd0d38ad236b056f9877af33ae407cd673'],False,"['boolean_ops.py', 'tex_mobject.py', 'text_mobject.py', 'vectorized_mobject.py']"
bcc4235e2f6f329f872cc3df15c1956a75ba63bc,"Move embed configuration out of Scene, and get rid of error sound option",['6b3801107842ceb5be2f51863baa5c1a131baf2f'],False,"['config.py', 'default_config.yml', 'scene.py', 'scene_embed.py']"
17f37ff02a4b89c04adc2179ab46e0efdd48ba65,"Merge pull request #2264 from Varniex/master

Fixing a Cairo Bug on Windows OS","['1a14a6bd0d38ad236b056f9877af33ae407cd673', 'c51a84a6eedb296f0ba0462e280fb558729a70e3']",True,[]
5fcb668f07fa8ddecf346bb1832da18cb4fbf7f2,fixing `get_ipython` import error,['17f37ff02a4b89c04adc2179ab46e0efdd48ba65'],False,"['scene.py', 'scene_embed.py']"
8246d0da5daf8f3d0bfab05791a0fd7732fd2c8d,Fix bug with xelatex rendering,['1794e4d0bab7b83ca0b899f45a25bfd243033524'],False,['tex_file_writing.py']
bac0c0c9b9348734f5de869e4fe9f0d0c1425ec1,"Merge pull request #2265 from Varniex/master

Minor Import Bug Fixed + Adding Required Packages","['17f37ff02a4b89c04adc2179ab46e0efdd48ba65', '76afc42e9a72fc25245fc54e7c3ba09b5f87f556']",True,[]
bafea89ac9d11dc168bce923a65501ec74312afe,"Update InteractiveSceneEmbed (#2267)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string",['eeb4fdf27009a582fb408feac16f85608168d8c2'],False,"['module_loader.py', 'scene.py', 'scene_embed.py']"
744e695340c5691551f2650d99db71964cb292c7,"Misc. clean up (#2269)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG",['00b34f202044dd841c96c4bd60322d849226c8d7'],False,"['constants.rst', 'example_scenes.rst', 'example_scenes.py', 'indication.py', 'transform.py', 'camera_frame.py', 'config.py', 'constants.py', 'default_config.yml', 'extract_scene.py', 'coordinate_systems.py', 'geometry.py', 'matrix.py', 'mobject_update_utils.py', 'text_mobject.py', 'vectorized_mobject.py', 'interactive_scene.py', 'scene.py', 'scene_embed.py', 'scene_file_writer.py', 'dict_ops.py', 'file_ops.py', 'simple_functions.py', 'tex.py']"
33dbf049856f0f9e42b6791d926fe04707128440,"Make checkpoint_states an instance variable of CheckpointManager (#2273)

As per https://github.com/3b1b/manim/issues/2272",['744e695340c5691551f2650d99db71964cb292c7'],False,['scene_embed.py']
f427fc67df75513be0cd3f3329e327a9a19401c3,"A few bug fixes (#2277)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble",['3d9a0cd25e4604625b9740a98c46f4c5e272a10d'],False,"['__main__.py', 'config.py', 'extract_scene.py', 'scene_file_writer.py', 'tex_file_writing.py']"
c13d2a946b1c2fc82596da3d2db251053aab32e9,fix typos (#2270),['0c69ab6a32d4193f03ba9a604278eb3ce9699518'],False,"['constants.py', 'default_config.yml']"
96d44bd560564882ddc6f0d81b92ca2a00b5954b,"Video work (#2284)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble

* Minor stylistic tweak

* Have UnitInterval pass on kwargs to NumberLine

* Add simple get_dist function

* Have TracedPath always update to the stroke configuration passed in

* Have Mobject.match_points apply to all parts of data in pointlike_data_key

* Always call Mobject.update upon adding an updater

* Add Surface.uv_to_point

* Make sure Surface.set_opacity takes in a recurse option

* Update num_tex_symbols to account for \\{ and \\}",['39fbb677dcc86fc32075249e66a3cbaba508aa7b'],False,"['changing.py', 'mobject.py', 'number_line.py', 'surface.py', 'space_ops.py', 'tex.py', 'tex_file_writing.py']"
24eefef5bf185f7523799b5fcf71b4a90fca8c24,"Automatically identify the class name based on the specified line number. (#2280)

* identify the scene name based on the line number

* resolving a minor bug in string_mobject

* removing bug of string validation

* Update manimlib/default_config.yml

Co-authored-by: Splines <37160523+Splines@users.noreply.github.com>

* Update manimlib/extract_scene.py

Co-authored-by: Splines <37160523+Splines@users.noreply.github.com>

* update search scene names

---------

Co-authored-by: Splines <37160523+Splines@users.noreply.github.com>",['96d44bd560564882ddc6f0d81b92ca2a00b5954b'],False,"['default_config.yml', 'extract_scene.py', 'probability.py', 'string_mobject.py', 'text_mobject.py']"
db421e3981d77676db4a701df9f850fedd545cc7,"Video work (#2318)

* Only use -no-pdf for xelatex rendering

* Instead of tracking du and dv points on surface, track points off the surface in the normal direction

This means that surface shading will not necessarily work well for arbitrary transformations of the surface. But the existing solution was flimsy anyway, and caused annoying issues with singularity points.

* Have density of anchor points on arcs depend on arc length

* Allow for specifying true normals and orientation of Sphere

* Change miter threshold on stroke shader

* Add get_start_and_end to DashedLine

* Add min_total_width option to DecimalNumber

* Have BackgroundRectangle.set_style absorb (and ignore) added configuration

Note, this feels suboptimal

* Add LineBrace

* Update font_size adjustment in Tex",['7a7bf83f117034b5cdf60ae85511c1b004769651'],False,"['geometry.py', 'numbers.py', 'shape_matchers.py', 'brace.py', 'tex_mobject.py', 'three_dimensions.py', 'surface.py', 'geom.glsl', 'vert.glsl', 'vert.glsl']"
2ddec95ce5afaae97813ea825782a7e3782e8bed,Fix --fps type conversion to int (#2299),['db421e3981d77676db4a701df9f850fedd545cc7'],False,['config.py']
7a61a1369162b5cc154a7851900012e87be9f438,"Fix issues in number_line.py (#2310)

Fix the issue that changes in decimal_number_config[""font_size""] get rewritten by number_config",['3e307926fd41f4abb0ba767e512378749b9d14c0'],False,['number_line.py']
dbfe7ac75d76f3394535afc9fdf889cca5bff3d4,"Performance improved in `set_color_by_rgba_func` (#2316)

* removing 1 in neg axis if unit_tex is specified

* performance improved in `set_color_by_rgba_func`

* resolving imag axis number mob in ComplexPlane",['7a61a1369162b5cc154a7851900012e87be9f438'],False,"['coordinate_systems.py', 'mobject.py', 'number_line.py']"
be7d93cf40a54fdcb0103b5e3d5efc978958b75d,Fix path arc handling for `SVGMobject` when a matrix transform is present in the SVG (#2322),['dbfe7ac75d76f3394535afc9fdf889cca5bff3d4'],False,['svg_mobject.py']
f4737828f65999252c0cab9824d9d34cfabf4341,"Video work (#2326)

* Only use -no-pdf for xelatex rendering

* Instead of tracking du and dv points on surface, track points off the surface in the normal direction

This means that surface shading will not necessarily work well for arbitrary transformations of the surface. But the existing solution was flimsy anyway, and caused annoying issues with singularity points.

* Have density of anchor points on arcs depend on arc length

* Allow for specifying true normals and orientation of Sphere

* Change miter threshold on stroke shader

* Add get_start_and_end to DashedLine

* Add min_total_width option to DecimalNumber

* Have BackgroundRectangle.set_style absorb (and ignore) added configuration

Note, this feels suboptimal

* Add LineBrace

* Update font_size adjustment in Tex

* Add scale_factor parameter to BulletedList.fade_all_but

* Minor import tweaks

* Add play_sound",['be7d93cf40a54fdcb0103b5e3d5efc978958b75d'],False,"['special_tex.py', 'scene.py', 'sounds.py']"
